ID	x
ENSMUSG00000098211.2|Gm27045	1
ENSMUSG00000031812.16|Map1lc3b	1
ENSMUSG00000025318.13|Jph3	2
ENSMUSG00000110631.1|Gm42047	5
ENSMUSG00000025316.16|Banp	4
ENSMUSG00000049577.15|Zfpm1	3
ENSMUSG00000017478.15|Zc3h18	3
ENSMUSG00000006585.3|Cdt1	1
ENSMUSG00000015016.8|Acsf3	1
ENSMUSG00000099881.1|2810013P06Rik	2
ENSMUSG00000000738.18|Spg7	1
ENSMUSG00000110505.1|Gm45842	1
ENSMUSG00000001065.15|Zfp276	2
ENSMUSG00000032815.16|Fanca	1
ENSMUSG00000010154.7|Spire2	1
ENSMUSG00000001472.17|Tcf25	2
ENSMUSG00000062380.4|Tubb3	2
ENSMUSG00000001482.15|Def8	1
ENSMUSG00000031967.15|Afg3l1	1
ENSMUSG00000039960.5|Rhou	3
ENSMUSG00000110704.1|Gm45732	4
ENSMUSG00000031985.9|Gnpat	1
ENSMUSG00000031986.6|Sprtn	2
ENSMUSG00000050930.5|Map10	4
ENSMUSG00000031851.14|Ntpcr	1
ENSMUSG00000110698.1|Gm45875	2
ENSMUSG00000090290.2|Tarbp1	1
ENSMUSG00000025812.17|Pard3	2
ENSMUSG00000025809.15|Itgb1	1
ENSMUSG00000110605.1|Gm32856	1
ENSMUSG00000038225.15|Primpol	1
ENSMUSG00000025898.6|Cwf19l2	1
ENSMUSG00000041624.10|Gucy1a2	1
ENSMUSG00000041124.11|Msantd4	3
ENSMUSG00000079084.10|Ccdc82	1
ENSMUSG00000031918.16|Mtmr2	1
ENSMUSG00000032009.8|Sesn3	1
ENSMUSG00000031939.16|Taf1d	2
ENSMUSG00000043885.14|Slc36a4	1
ENSMUSG00000057551.10|Zfp317	2
ENSMUSG00000058192.16|Zfp846	4
ENSMUSG00000084786.9|Ubl5	4
ENSMUSG00000032171.7|Pin1	1
ENSMUSG00000038884.14|A230050P20Rik	1
ENSMUSG00000038742.7|Angptl6	2
ENSMUSG00000004100.12|Ppan	1
ENSMUSG00000110790.1|Gm47079	1
ENSMUSG00000032177.17|Pde4a	1
ENSMUSG00000057193.8|Slc44a2	1
ENSMUSG00000032178.14|Ilf3	2
ENSMUSG00000033335.17|Dnm2	1
ENSMUSG00000032180.11|Tmed1	2
ENSMUSG00000032182.15|Yipf2	2
ENSMUSG00000048429.10|Timm29	2
ENSMUSG00000032193.9|Ldlr	2
ENSMUSG00000051238.6|Swsap1	1
ENSMUSG00000003402.14|Prkcsh	1
ENSMUSG00000010607.8|Pigyl	1
ENSMUSG00000057982.8|Zfp809	2
ENSMUSG00000036411.10|9530077C05Rik	1
ENSMUSG00000001833.17|Sept7	2
ENSMUSG00000036611.5|Eepd1	1
ENSMUSG00000034275.18|Igsf9b	1
ENSMUSG00000031993.7|Snx19	1
ENSMUSG00000047412.16|Zbtb44	2
ENSMUSG00000042496.18|Prdm10	1
ENSMUSG00000042185.14|Nfrkb	2
ENSMUSG00000041444.14|Arhgap32	6
ENSMUSG00000032044.4|Rpusd4	1
ENSMUSG00000050555.9|Hyls1	6
ENSMUSG00000042138.8|Msantd2	2
ENSMUSG00000001942.8|Siae	1
ENSMUSG00000049281.16|Scn3b	1
ENSMUSG00000087135.7|Gm16096	5
ENSMUSG00000032024.10|Clmp	1
ENSMUSG00000032012.8|Nectin1	2
ENSMUSG00000032010.15|Usp2	2
ENSMUSG00000049932.3|H2afx	1
ENSMUSG00000032115.14|Hyou1	1
ENSMUSG00000063382.6|Bcl9l	7
ENSMUSG00000032097.10|Ddx6	3
ENSMUSG00000002031.12|Ift46	1
ENSMUSG00000070305.10|Mpzl3	1
ENSMUSG00000037129.7|Tmprss13	1
ENSMUSG00000032087.10|Dscaml1	1
ENSMUSG00000032086.12|Bace1	2
ENSMUSG00000111128.1|Gm49338	2
ENSMUSG00000035382.9|Pcsk7	2
ENSMUSG00000034135.15|Sik3	2
ENSMUSG00000032078.17|Zpr1	1
ENSMUSG00000032077.5|Bud13	1
ENSMUSG00000044229.9|Nxpe4	1
ENSMUSG00000032267.8|Usp28	1
ENSMUSG00000032264.9|Zw10	1
ENSMUSG00000032068.14|Plet1	3
ENSMUSG00000039016.5|Timm8b	1
ENSMUSG00000037845.14|Fdxacb1	2
ENSMUSG00000032059.13|Alg9	1
ENSMUSG00000032058.14|Ppp2r1b	2
ENSMUSG00000032050.17|Rdx	2
ENSMUSG00000034487.4|Kdelc2	3
ENSMUSG00000033054.7|Npat	4
ENSMUSG00000042195.9|Slc35f2	1
ENSMUSG00000032293.8|Ireb2	2
ENSMUSG00000032301.13|Psma4	1
ENSMUSG00000032311.17|Nrg4	3
ENSMUSG00000032329.4|Hmg20a	3
ENSMUSG00000032288.9|Imp3	1
ENSMUSG00000055334.4|Snupn	1
ENSMUSG00000086728.2|Man2c1os	4
ENSMUSG00000062309.8|Rpp25	1
ENSMUSG00000032305.15|Fam219b	1
ENSMUSG00000040188.10|Scamp2	1
ENSMUSG00000038957.13|Edc3	2
ENSMUSG00000038264.8|Sema7a	1
ENSMUSG00000032323.13|Cyp11a1	2
ENSMUSG00000032333.6|Stoml1	1
ENSMUSG00000097651.2|4930461G14Rik	1
ENSMUSG00000066607.5|Insyn1	2
ENSMUSG00000025236.11|Adpgk	1
ENSMUSG00000032294.17|Pkm	1
ENSMUSG00000039585.15|Myo9a	2
ENSMUSG00000110803.1|Gm20275	3
ENSMUSG00000034485.10|Uaca	2
ENSMUSG00000032280.16|Tle3	2
ENSMUSG00000032249.14|Anp32a	1
ENSMUSG00000074250.11|Gm10653	1
ENSMUSG00000037257.8|Aagab	1
ENSMUSG00000032399.8|Rpl4	1
ENSMUSG00000032398.7|Snapc5	1
ENSMUSG00000032397.7|Tipin	1
ENSMUSG00000053641.9|Dennd4a	1
ENSMUSG00000034263.13|Ints14	1
ENSMUSG00000111471.1|Gm47350	1
ENSMUSG00000032394.6|Igdcc3	1
ENSMUSG00000032392.11|Parp16	1
ENSMUSG00000086228.2|Ubap1l	1
ENSMUSG00000059183.12|Mtfmt	1
ENSMUSG00000032388.7|Spg21	1
ENSMUSG00000032384.16|Csnk1g1	2
ENSMUSG00000038664.16|Herc1	2
ENSMUSG00000100130.1|Gm28379	2
ENSMUSG00000050503.9|Fbxl22	1
ENSMUSG00000032373.15|Car12	1
ENSMUSG00000032238.17|Rora	1
ENSMUSG00000032235.15|Ice2	1
ENSMUSG00000032220.10|Myo1e	2
ENSMUSG00000032212.10|Sltm	2
ENSMUSG00000054693.14|Adam10	1
ENSMUSG00000097211.2|BC065403	1
ENSMUSG00000098492.1|Gm19353	1
ENSMUSG00000037674.15|Rfx7	3
ENSMUSG00000098573.1|Gm27232	2
ENSMUSG00000036030.9|Prtg	1
ENSMUSG00000034910.5|Pygo1	1
ENSMUSG00000079469.10|Pigb	5
ENSMUSG00000032202.11|Rab27a	1
ENSMUSG00000043013.10|Onecut1	2
ENSMUSG00000034858.16|Fam214a	2
ENSMUSG00000034593.16|Myo5a	1
ENSMUSG00000032191.6|Bcl2l10	1
ENSMUSG00000042487.6|Leo1	1
ENSMUSG00000032184.5|Lysmd2	1
ENSMUSG00000032350.9|Gclc	1
ENSMUSG00000032349.13|Elovl5	1
ENSMUSG00000034252.14|Senp6	3
ENSMUSG00000079225.3|Gm9531	1
ENSMUSG00000043289.12|Mei4	1
ENSMUSG00000032251.12|Irak1bp1	1
ENSMUSG00000032261.16|Sh3bgrl2	1
ENSMUSG00000035274.13|Tpbg	3
ENSMUSG00000034973.16|Dop1a	2
ENSMUSG00000032417.10|Rwdd2a	1
ENSMUSG00000033491.13|Prss35	1
ENSMUSG00000032425.15|Zfp949	1
ENSMUSG00000032363.15|Adamts7	1
ENSMUSG00000032374.14|Plod2	1
ENSMUSG00000015354.8|Pcolce2	1
ENSMUSG00000032410.13|Xrn1	1
ENSMUSG00000041440.18|Gk5	1
ENSMUSG00000090470.2|Prr23a3	1
ENSMUSG00000032469.12|Dbr1	1
ENSMUSG00000066415.4|Msl2	4
ENSMUSG00000035048.13|Anapc13	2
ENSMUSG00000032531.15|Amotl2	4
ENSMUSG00000032547.12|Ryk	1
ENSMUSG00000032555.10|Topbp1	1
ENSMUSG00000032567.16|Aste1	1
ENSMUSG00000032570.17|Atp2c1	1
ENSMUSG00000032571.14|Pik3r4	3
ENSMUSG00000020257.13|Wdr82	3
ENSMUSG00000023277.13|Twf2	1
ENSMUSG00000053716.9|Dusp7	2
ENSMUSG00000091735.2|Gpr62	1
ENSMUSG00000032575.16|Manf	4
ENSMUSG00000039716.12|Dock3	2
ENSMUSG00000090570.1|Gm17041	1
ENSMUSG00000010045.2|Tmem115	2
ENSMUSG00000010054.4|Tusc2	2
ENSMUSG00000010047.12|Hyal2	2
ENSMUSG00000010051.15|Hyal1	1
ENSMUSG00000036091.8|Hyal3	3
ENSMUSG00000010048.10|Ifrd2	1
ENSMUSG00000103409.2|Lsmem2	2
ENSMUSG00000032594.11|Ip6k1	2
ENSMUSG00000092218.1|Gm20529	2
ENSMUSG00000032593.5|Amigo3	1
ENSMUSG00000032612.14|Usp4	1
ENSMUSG00000049305.6|Ccdc71	2
ENSMUSG00000006673.14|Qrich1	4
ENSMUSG00000032601.13|Prkar2a	1
ENSMUSG00000088626.2|Gm23034	1
ENSMUSG00000032599.12|Ip6k2	3
ENSMUSG00000032598.8|Nckipsd	1
ENSMUSG00000023473.13|Celsr3	1
ENSMUSG00000025648.18|Pfkfb4	2
ENSMUSG00000053646.13|Plxnb1	1
ENSMUSG00000032477.14|Cdc25a	3
ENSMUSG00000032479.15|Map4	3
ENSMUSG00000032482.9|Cspg5	3
ENSMUSG00000054836.12|Elp6	2
ENSMUSG00000044791.16|Setd2	7
ENSMUSG00000044037.15|Als2cl	4
ENSMUSG00000046785.8|Epm2aip1	6
ENSMUSG00000032507.15|Fbxl2	1
ENSMUSG00000086596.2|Susd5	3
ENSMUSG00000045594.10|Glb1	1
ENSMUSG00000079260.3|Tmppe	1
ENSMUSG00000032435.9|Dync1li1	1
ENSMUSG00000039285.12|Azi2	1
ENSMUSG00000039163.10|Cmc1	1
ENSMUSG00000032446.14|Eomes	1
ENSMUSG00000110692.1|Gm33460	2
ENSMUSG00000038708.10|Golga4	4
ENSMUSG00000086119.2|Gm2415	3
ENSMUSG00000047409.13|Ctdspl	4
ENSMUSG00000035769.9|Xylb	1
ENSMUSG00000061393.14|Acvr2b	1
ENSMUSG00000042787.15|Exog	5
ENSMUSG00000032513.8|Gorasp1	2
ENSMUSG00000032519.11|Slc25a38	1
ENSMUSG00000006941.5|Eif1b	1
ENSMUSG00000040936.15|Ulk4	1
ENSMUSG00000032536.11|Trak1	3
ENSMUSG00000032526.11|Ss18l2	1
ENSMUSG00000032525.15|Nktr	2
ENSMUSG00000013419.7|Zfp651	1
ENSMUSG00000038145.17|Snrk	2
ENSMUSG00000032540.16|Abhd5	1
ENSMUSG00000063488.6|Zkscan7	2
ENSMUSG00000057895.11|Zfp105	1
ENSMUSG00000111789.1|Gm49323	1
ENSMUSG00000035202.8|Lars2	1
ENSMUSG00000025239.3|Limd1	4
ENSMUSG00000025243.15|Slc6a20b	2
ENSMUSG00000098959.1|Gm27230	1
ENSMUSG00000040624.17|Plekhg1	4
ENSMUSG00000038587.9|Akap12	6
ENSMUSG00000061759.15|Armt1	2
ENSMUSG00000019768.16|Esr1	1
ENSMUSG00000040021.13|Lats1	3
ENSMUSG00000015757.10|Ppil4	1
ENSMUSG00000090112.8|Shprh	2
ENSMUSG00000047648.13|Fbxo30	5
ENSMUSG00000078348.4|Sf3b5	1
ENSMUSG00000019810.15|Fuca2	1
ENSMUSG00000101014.1|Gm28289	1
ENSMUSG00000039910.10|Cited2	2
ENSMUSG00000039835.16|Nhsl1	2
ENSMUSG00000019851.8|Perp	1
ENSMUSG00000020009.13|Ifngr1	1
ENSMUSG00000071369.11|Map3k5	1
ENSMUSG00000111447.1|Gm48249	1
ENSMUSG00000037608.16|Bclaf1	2
ENSMUSG00000019992.8|Mtfr2	2
ENSMUSG00000019977.16|Hbs1l	1
ENSMUSG00000019997.11|Ccn2	1
ENSMUSG00000019978.16|Epb41l2	3
ENSMUSG00000038916.7|Soga3	2
ENSMUSG00000110723.1|Gm49353	1
ENSMUSG00000004360.9|9330159F19Rik	1
ENSMUSG00000038876.12|Rnf146	2
ENSMUSG00000047514.6|Tspyl1	2
ENSMUSG00000019777.16|Hdac2	1
ENSMUSG00000086915.7|Gm16364	1
ENSMUSG00000087177.7|E130307A14Rik	1
ENSMUSG00000019841.15|Rev3l	2
ENSMUSG00000038481.13|Cdk19	2
ENSMUSG00000019831.14|Wasf1	1
ENSMUSG00000019826.11|Zbtb24	2
ENSMUSG00000019818.15|Cd164	1
ENSMUSG00000111131.1|9930024M15Rik	1
ENSMUSG00000038332.13|Sesn1	1
ENSMUSG00000019802.13|Sec63	1
ENSMUSG00000038240.13|Pdss2	3
ENSMUSG00000038214.15|Bend3	2
ENSMUSG00000038160.7|Atg5	1
ENSMUSG00000019849.11|Prep	2
ENSMUSG00000019891.15|Dcbld1	1
ENSMUSG00000023068.16|Nus1	1
ENSMUSG00000019857.7|Asf1a	1
ENSMUSG00000047669.8|Msl3l2	1
ENSMUSG00000050953.10|Gja1	2
ENSMUSG00000038039.13|Gcc2	3
ENSMUSG00000003226.7|Ranbp2	5
ENSMUSG00000098188.1|Sowahc	1
ENSMUSG00000020109.13|Dnajb12	1
ENSMUSG00000020101.14|Vsir	2
ENSMUSG00000037171.6|Nodal	3
ENSMUSG00000037151.8|Lrrc20	1
ENSMUSG00000020088.10|Sar1a	1
ENSMUSG00000020085.15|Aifm2	2
ENSMUSG00000044312.4|Neurog3	1
ENSMUSG00000036875.15|Dna2	1
ENSMUSG00000020064.9|Herc4	1
ENSMUSG00000037876.17|Jmjd1c	3
ENSMUSG00000037846.18|Rtkn2	1
ENSMUSG00000069601.14|Ank3	3
ENSMUSG00000048701.13|Ccdc6	1
ENSMUSG00000089835.1|Gm7097	1
ENSMUSG00000037762.6|Slc16a9	1
ENSMUSG00000060733.13|Ipmk	2
ENSMUSG00000019923.14|Zwint	3
ENSMUSG00000040009.6|Gnaz	3
ENSMUSG00000009681.10|Bcr	2
ENSMUSG00000033444.14|Specc1l	3
ENSMUSG00000006345.10|Ggt1	1
ENSMUSG00000006344.17|Ggt5	1
ENSMUSG00000009092.5|Derl3	1
ENSMUSG00000098817.1|Mir6409	2
ENSMUSG00000049764.8|Zfp280b	3
ENSMUSG00000001150.7|Mcm3ap	1
ENSMUSG00000086241.2|4930483K19Rik	1
ENSMUSG00000001436.15|Slc19a1	1
ENSMUSG00000020260.9|Pofut2	2
ENSMUSG00000009293.17|Ube2g2	1
ENSMUSG00000000730.13|Dnmt3l	1
ENSMUSG00000000732.9|Icosl	1
ENSMUSG00000032763.11|Ilvbl	1
ENSMUSG00000111977.1|Gm47163	2
ENSMUSG00000020308.6|Tpgs1	1
ENSMUSG00000020307.15|Cdc34	1
ENSMUSG00000054206.2|Gzmm	1
ENSMUSG00000020331.9|Hcn2	1
ENSMUSG00000035863.14|Palm	1
ENSMUSG00000035852.11|Misp	2
ENSMUSG00000019564.12|Arid3a	5
ENSMUSG00000035754.8|Wdr18	1
ENSMUSG00000035697.14|Arhgap45	2
ENSMUSG00000003068.16|Stk11	1
ENSMUSG00000035640.18|Cbarp	2
ENSMUSG00000035621.13|Midn	1
ENSMUSG00000003070.6|Efna2	3
ENSMUSG00000020156.16|Pwwp3a	1
ENSMUSG00000069565.12|Dazap1	1
ENSMUSG00000035504.16|Reep6	2
ENSMUSG00000035370.9|Gm49322	6
ENSMUSG00000003345.16|Csnk1g2	2
ENSMUSG00000061589.14|Dot1l	3
ENSMUSG00000020211.15|Sf3a2	1
ENSMUSG00000035206.10|Sppl2b	2
ENSMUSG00000015312.9|Gadd45b	1
ENSMUSG00000035027.18|Map2k2	1
ENSMUSG00000035011.15|Zbtb7a	4
ENSMUSG00000034994.10|Eef2	1
ENSMUSG00000004931.11|Apba3	1
ENSMUSG00000034902.17|Pip5k1c	3
ENSMUSG00000034889.8|Cactin	3
ENSMUSG00000020234.10|4930404N11Rik	2
ENSMUSG00000113262.1|Gm48551	1
ENSMUSG00000114004.1|Gm48552	3
ENSMUSG00000078439.9|Smim24	1
ENSMUSG00000054452.10|Aes	2
ENSMUSG00000097718.1|Gm26896	4
ENSMUSG00000054708.17|Ankrd24	2
ENSMUSG00000061371.7|Zfp873	1
ENSMUSG00000112160.1|BC024063	1
ENSMUSG00000073427.4|Gm4924	4
ENSMUSG00000020246.13|Hcfc2	1
ENSMUSG00000020255.8|D10Wsu102e	1
ENSMUSG00000034560.6|Washc4	1
ENSMUSG00000035620.15|Ric8b	2
ENSMUSG00000060935.6|Tmem263	2
ENSMUSG00000020042.15|Btbd11	2
ENSMUSG00000054027.8|Nt5dc3	1
ENSMUSG00000035311.16|Gnptab	2
ENSMUSG00000087429.1|Gm16235	1
ENSMUSG00000019951.10|Uhrf1bp1l	3
ENSMUSG00000019975.12|Ikbip	4
ENSMUSG00000020015.10|Cdk17	1
ENSMUSG00000020020.8|Usp44	3
ENSMUSG00000020021.4|Fgd6	2
ENSMUSG00000086269.2|Tmcc3os	1
ENSMUSG00000020024.7|Cep83	1
ENSMUSG00000074781.5|Ube2n	1
ENSMUSG00000112400.1|Gm47725	1
ENSMUSG00000036478.8|Btg1	1
ENSMUSG00000019943.10|Atp2b1	2
ENSMUSG00000019952.15|Poc1b	1
ENSMUSG00000090035.3|Galnt4	1
ENSMUSG00000019960.8|Dusp6	4
ENSMUSG00000019966.18|Kitl	1
ENSMUSG00000046567.10|4930430F08Rik	2
ENSMUSG00000019894.14|Slc6a15	1
ENSMUSG00000019897.8|Ccdc59	1
ENSMUSG00000019907.10|Ppp1r12a	2
ENSMUSG00000020185.16|E2f7	1
ENSMUSG00000101801.6|1700020G17Rik	1
ENSMUSG00000020189.14|Osbpl8	1
ENSMUSG00000035759.4|Bbs10	3
ENSMUSG00000058799.16|Nap1l1	2
ENSMUSG00000100113.1|Gm28592	2
ENSMUSG00000020205.8|Phlda1	1
ENSMUSG00000034163.10|Zfc3h1	5
ENSMUSG00000112822.1|A130012E19Rik	1
ENSMUSG00000020183.11|Cpm	1
ENSMUSG00000020212.14|Mdm1	1
ENSMUSG00000034813.18|Grip1	1
ENSMUSG00000020224.15|Llph	2
ENSMUSG00000034707.7|Gns	2
ENSMUSG00000053684.8|BC048403	1
ENSMUSG00000020105.9|Lrig3	1
ENSMUSG00000078429.9|Ctdsp2	1
ENSMUSG00000006732.14|Mettl1	1
ENSMUSG00000040441.11|Slc26a10	2
ENSMUSG00000040354.14|Mars	1
ENSMUSG00000025404.15|R3hdm2	1
ENSMUSG00000002147.18|Stat6	1
ENSMUSG00000040195.11|Nemp1	2
ENSMUSG00000044617.8|Zbtb39	6
ENSMUSG00000071072.12|Ptges3	1
ENSMUSG00000040054.16|Baz2a	5
ENSMUSG00000039994.15|Timeless	1
ENSMUSG00000040033.16|Stat2	2
ENSMUSG00000005682.9|Pan2	1
ENSMUSG00000025381.3|Cnpy2	1
ENSMUSG00000005683.8|Cs	1
ENSMUSG00000025373.14|Rnf41	1
ENSMUSG00000025369.15|Smarcc2	2
ENSMUSG00000097353.1|A430046D13Rik	2
ENSMUSG00000025359.10|Pmel	1
ENSMUSG00000064030.15|Pym1	1
ENSMUSG00000025354.5|Dnajc14	3
ENSMUSG00000025351.14|Cd63	1
ENSMUSG00000019822.12|Smpd2	1
ENSMUSG00000020454.17|Eif4enif1	2
ENSMUSG00000020453.17|Patz1	2
ENSMUSG00000053263.3|Gm12592	1
ENSMUSG00000034614.14|Pik3ip1	2
ENSMUSG00000034587.8|8430429K09Rik	1
ENSMUSG00000034543.15|Morc2a	6
ENSMUSG00000047205.12|Dusp18	2
ENSMUSG00000020430.12|Pes1	1
ENSMUSG00000019368.13|Sec14l4	1
ENSMUSG00000003581.14|Rnf215	1
ENSMUSG00000034412.13|Tbc1d10a	1
ENSMUSG00000034394.14|Lif	1
ENSMUSG00000020412.16|Ascc2	2
ENSMUSG00000034285.15|Nipsnap1	1
ENSMUSG00000034209.4|Rasl10a	1
ENSMUSG00000020484.18|Xbp1	1
ENSMUSG00000083844.8|Ube2d-ps	2
ENSMUSG00000020476.14|Dbnl	1
ENSMUSG00000020473.13|Aebp1	1
ENSMUSG00000020456.17|Ogdh	1
ENSMUSG00000041164.15|Zmiz2	1
ENSMUSG00000000378.15|Ccm2	1
ENSMUSG00000020431.5|Adcy1	4
ENSMUSG00000020122.16|Egfr	1
ENSMUSG00000044966.4|Fbxo48	2
ENSMUSG00000045671.17|Spred2	1
ENSMUSG00000020149.17|Rab1a	1
ENSMUSG00000049800.13|Sertad2	2
ENSMUSG00000020134.13|Peli1	1
ENSMUSG00000081868.1|Gm12039	1
ENSMUSG00000020128.15|Vps54	1
ENSMUSG00000049904.7|Tmem17	2
ENSMUSG00000044068.7|Zrsr1	7
ENSMUSG00000049811.16|Fam161a	1
ENSMUSG00000056342.16|Usp34	3
ENSMUSG00000020288.13|Ahsa2	2
ENSMUSG00000020463.15|Ppp4r3b	3
ENSMUSG00000032740.16|Ccdc88a	3
ENSMUSG00000020458.16|Rtn4	5
ENSMUSG00000087474.1|Gm12100	1
ENSMUSG00000020305.13|Asb3	1
ENSMUSG00000020287.15|Mpg	4
ENSMUSG00000040711.7|Sh3pxd2b	2
ENSMUSG00000044949.4|Ubtd2	1
ENSMUSG00000020272.8|Stk10	1
ENSMUSG00000020271.17|Fbxw11	1
ENSMUSG00000084129.1|Hmgb1-ps1	1
ENSMUSG00000044707.7|Ccnjl	3
ENSMUSG00000044950.7|Pwwp2a	4
ENSMUSG00000019189.13|Rnf145	1
ENSMUSG00000006169.19|Clint1	1
ENSMUSG00000097457.1|2310031A07Rik	2
ENSMUSG00000086245.1|Gm16170	2
ENSMUSG00000046311.13|Zfp62	5
ENSMUSG00000020346.16|Mgat1	4
ENSMUSG00000020357.3|Flt4	1
ENSMUSG00000020366.18|Mapk9	1
ENSMUSG00000036644.15|Tbc1d9b	2
ENSMUSG00000015837.15|Sqstm1	2
ENSMUSG00000020364.14|Zfp354a	1
ENSMUSG00000052563.13|D930048N14Rik	2
ENSMUSG00000020392.8|Cdkn2aipnl	2
ENSMUSG00000020349.4|Ppp2ca	1
ENSMUSG00000036275.13|9530068E07Rik	1
ENSMUSG00000018239.9|Zcchc10	1
ENSMUSG00000049470.13|Aff4	4
ENSMUSG00000018398.18|Sept8	2
ENSMUSG00000018395.19|Kif3a	1
ENSMUSG00000035992.15|Fnip1	1
ENSMUSG00000037533.19|Rapgef6	4
ENSMUSG00000020261.15|Slc36a1	2
ENSMUSG00000018583.5|G3bp1	2
ENSMUSG00000020522.13|Mfap3	4
ENSMUSG00000020520.14|Galnt10	1
ENSMUSG00000020519.5|Sap30l	1
ENSMUSG00000037331.15|Larp1	5
ENSMUSG00000069874.7|Irgm2	1
ENSMUSG00000013646.17|Sh3bp5l	2
ENSMUSG00000072915.3|Gm12258	1
ENSMUSG00000020491.15|2810021J22Rik	1
ENSMUSG00000036964.14|Trim17	2
ENSMUSG00000020455.16|Trim11	2
ENSMUSG00000020441.6|2310033P09Rik	1
ENSMUSG00000036819.14|Jmjd4	1
ENSMUSG00000086536.1|Gm12264	2
ENSMUSG00000061650.6|Med9	2
ENSMUSG00000062115.15|Rai1	4
ENSMUSG00000018415.14|Gid4	1
ENSMUSG00000020537.9|Drg2	1
ENSMUSG00000042650.3|Alkbh5	1
ENSMUSG00000020536.12|Llgl1	1
ENSMUSG00000018599.5|Mief2	3
ENSMUSG00000049323.8|Smcr8	6
ENSMUSG00000018932.9|Map2k3	1
ENSMUSG00000042529.14|Kcnj12	2
ENSMUSG00000042377.8|Fam83g	2
ENSMUSG00000042331.13|Specc1	3
ENSMUSG00000018500.2|Adora2b	2
ENSMUSG00000042298.18|Ttc19	1
ENSMUSG00000048497.11|Mmgt2	2
ENSMUSG00000047821.16|Trim16	1
ENSMUSG00000020549.14|Elac2	1
ENSMUSG00000018347.16|Zkscan6	1
ENSMUSG00000069844.12|Sco1	1
ENSMUSG00000020900.15|Myh10	2
ENSMUSG00000060938.14|Rpl26	1
ENSMUSG00000020897.12|Aurkb	1
ENSMUSG00000045176.3|Borcs6	3
ENSMUSG00000020893.17|Per1	1
ENSMUSG00000043419.11|Rnf227	1
ENSMUSG00000086591.1|Dnah2os	1
ENSMUSG00000059552.13|Trp53	1
ENSMUSG00000069835.10|Sat2	1
ENSMUSG00000041287.5|Sox15	2
ENSMUSG00000097328.7|Tnfsf12	1
ENSMUSG00000047284.14|Neurl4	1
ENSMUSG00000023170.14|Gps2	1
ENSMUSG00000018559.16|Ctdnep1	1
ENSMUSG00000018572.10|Phf23	3
ENSMUSG00000018574.14|Acadvl	1
ENSMUSG00000020886.17|Dlg4	1
ENSMUSG00000060216.15|Arrb2	2
ENSMUSG00000018923.13|Med11	1
ENSMUSG00000040746.15|Rnf167	1
ENSMUSG00000020821.17|Kif1c	1
ENSMUSG00000043602.5|Zfp3	1
ENSMUSG00000020817.16|Rabep1	2
ENSMUSG00000040599.13|Mis12	3
ENSMUSG00000020811.16|Wscd1	2
ENSMUSG00000020808.3|Pimreg	1
ENSMUSG00000040483.15|Xaf1	1
ENSMUSG00000040463.16|Mybbp1a	1
ENSMUSG00000040447.15|Spns2	2
ENSMUSG00000020794.13|Ube2g1	1
ENSMUSG00000020790.14|Ankfy1	3
ENSMUSG00000055670.14|Zzef1	3
ENSMUSG00000020788.15|Atp2a3	1
ENSMUSG00000020785.17|Camkk1	2
ENSMUSG00000005947.11|Itgae	1
ENSMUSG00000005951.13|Shpk	1
ENSMUSG00000020741.17|Cluh	2
ENSMUSG00000010554.14|Mettl16	1
ENSMUSG00000000282.12|Mnt	2
ENSMUSG00000038335.13|Tsr1	1
ENSMUSG00000038290.15|Smg6	2
ENSMUSG00000045287.6|Rtn4rl1	1
ENSMUSG00000018809.2|Smyd4	1
ENSMUSG00000038217.13|Tlcd2	2
ENSMUSG00000038188.17|Scarf1	1
ENSMUSG00000038178.16|Slc43a2	1
ENSMUSG00000006127.9|Inpp5k	1
ENSMUSG00000017776.15|Crk	4
ENSMUSG00000038046.4|Mrm3	1
ENSMUSG00000020840.10|Blmh	1
ENSMUSG00000037926.15|Ssh2	2
ENSMUSG00000011877.13|Git1	1
ENSMUSG00000037857.16|Nufip2	3
ENSMUSG00000000631.20|Myo18a	4
ENSMUSG00000000632.13|Sez6	1
ENSMUSG00000037791.15|Phf12	4
ENSMUSG00000020834.17|Dhrs13	1
ENSMUSG00000037750.16|Fam222b	2
ENSMUSG00000019437.17|Tlcd1	1
ENSMUSG00000002059.18|Rab34	1
ENSMUSG00000002064.10|Sdf2	1
ENSMUSG00000010277.7|2610507B11Rik	2
ENSMUSG00000002055.9|Spag5	1
ENSMUSG00000041958.10|Pigs	2
ENSMUSG00000020829.9|Slc46a1	1
ENSMUSG00000020716.16|Nf1	2
ENSMUSG00000017639.13|Rab11fip4	1
ENSMUSG00000017548.15|Suz12	2
ENSMUSG00000017550.14|Atad5	4
ENSMUSG00000020709.15|Adap2	1
ENSMUSG00000020707.6|Rnf135	1
ENSMUSG00000017421.18|Zfp207	1
ENSMUSG00000017428.16|Psmd11	1
ENSMUSG00000035413.8|Tmem98	1
ENSMUSG00000046010.7|Zfp830	2
ENSMUSG00000020697.16|Lig3	2
ENSMUSG00000020696.18|Rffl	3
ENSMUSG00000083161.2|Gm11427	1
ENSMUSG00000020680.15|Taf15	1
ENSMUSG00000000976.13|Heatr6	2
ENSMUSG00000020679.11|Hnf1b	1
ENSMUSG00000020677.7|Ddx52	2
ENSMUSG00000034940.15|Synrg	5
